TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201705170730;255;-9999;-9999;221.41917557123998;-9999;1e-06;-9999;287.45;-38.927837;-51.95192;-9999;-9999;0.0;-9999;114.63189;12.659553;9.658117;0.7129545;inf;0.0
201705170830;255;-9999;-9999;391.76785230765483;-9999;1e-06;-9999;288.54;-57.671783;-46.674644;-9999;-9999;0.0;-9999;108.4044;12.31088;9.1334305;0.7539115;inf;0.0
201705170930;255;-9999;-9999;511.36751136985083;-9999;1e-06;-9999;289.68;-72.71806;-43.214848;-9999;-9999;0.0;-9999;113.90483;12.619342;9.59686;0.71750534;inf;0.0
201705171030;255;-9999;-9999;578.4184156287012;-9999;1e-06;-9999;291.25;-77.28431;-32.73774;-9999;-9999;0.0;-9999;121.071884;13.010299;10.200707;0.6750314;inf;0.0
201705171130;255;-9999;-9999;670.0682198729112;-9999;1e-06;-9999;292.91;-88.935715;-36.630554;-9999;-9999;0.0;-9999;115.61585;12.713769;9.741019;0.7068868;inf;0.0
201705171230;255;-9999;-9999;681.9387593172224;-9999;1e-06;-9999;294.45;-92.013405;-44.633694;-9999;-9999;0.0;-9999;109.953026;12.398502;9.2639065;0.7432931;inf;0.0
201705171330;255;-9999;-9999;650.3190421051479;-9999;1e-06;-9999;295.38;-93.23013;-52.010685;-9999;-9999;0.0;-9999;107.32468;12.249417;9.0424595;0.7614961;inf;0.0
201705171430;255;-9999;-9999;567.3481275345404;-9999;1e-06;-9999;296.01;-85.43453;-58.95299;-9999;-9999;0.0;-9999;99.587776;11.799637;8.3906;0.8206562;inf;0.0
201705171530;255;-9999;-9999;439.3749117094908;-9999;1e-06;-9999;296.41;-69.94053;-67.8288;-9999;-9999;0.0;-9999;95.3575;11.546306;8.034185;0.8570624;inf;0.0
201705171630;255;-9999;-9999;277.9680432720819;-9999;1e-06;-9999;296.22;-53.220695;-79.10249;-9999;-9999;0.0;-9999;93.53642;11.435522;7.880754;0.87374866;inf;0.0
201705171730;255;-9999;-9999;114.67034743512602;-9999;1e-06;-9999;295.75;-37.342262;-95.14359;-9999;-9999;0.0;-9999;106.47625;12.200904;8.970977;0.7675639;inf;0.0
201705171830;255;-9999;-9999;-42.38276011688427;-9999;1e-06;-9999;294.55;-25.30476;-99.35805;-9999;-9999;0.0;-9999;137.44128;13.861947;11.579884;0.5946345;inf;0.0
201705171930;255;-9999;-9999;-110.68575405569626;-9999;1e-06;-9999;291.89;-22.921188;-90.23878;-9999;-9999;0.0;-9999;225.4267;17.75286;18.992947;0.362545;inf;0.0
201705180530;255;-9999;-9999;-47.176349886689565;-9999;1e-06;-9999;279.94;-18.246109;-61.278824;-9999;-9999;0.0;-9999;542.3913;27.126627;45.500706;0.15151614;inf;0.0
201705180630;255;-9999;-9999;75.68621930473273;-9999;1e-06;-9999;284.02;-31.450644;-69.0272;-9999;-9999;0.0;-9999;334.80945;21.31269;28.086855;0.24545614;inf;0.0
201705180730;255;-9999;-9999;229.89446545356356;-9999;1e-06;-9999;288.08;-48.753197;-67.86956;-9999;-9999;0.0;-9999;267.18784;19.03916;22.414143;0.30757776;inf;0.0
201705180830;255;-9999;-9999;387.1177852565811;-9999;1e-06;-9999;290.45;-67.12914;-58.348114;-9999;-9999;0.0;-9999;207.81277;16.79096;17.433222;0.3954571;inf;0.0
201705180930;255;-9999;-9999;526.850175112223;-9999;1e-06;-9999;292.22;-81.49427;-48.047134;-9999;-9999;0.0;-9999;180.19646;15.635528;15.116514;0.45606357;inf;0.0
201705181030;255;-9999;-9999;629.9464874465845;-9999;1e-06;-9999;294.25;-92.12011;-41.643227;-9999;-9999;0.0;-9999;208.61206;16.82322;17.500273;0.39394194;inf;0.0
201705181130;255;-9999;-9999;689.9690727477392;-9999;1e-06;-9999;295.8;-96.3781;-41.944714;-9999;-9999;0.0;-9999;156.76051;14.583365;13.150495;0.5242458;inf;0.0
201705181230;255;-9999;-9999;695.7502739318036;-9999;1e-06;-9999;297.32;-97.78258;-46.75762;-9999;-9999;0.0;-9999;143.11116;13.934011;12.005464;0.57424617;inf;0.0
