TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201805260530;5;0.0;-8.866884;-8.063350720140676;0.8035338;284.61743;283.1758;283.33636;-18.739098;-60.421005;0.0;-10.359161;0.0;1.4922769;167.26825;19.319622;36.274757;0.1573681;50.96727752685547;3.0
201805260630;3;28.155813;93.71969;120.65201308962816;-1.223479;286.75314;288.51593;287.48322;-7.4397407;-91.31665;26.792068;97.355606;1.363744;-3.6359193;247.9519;13.0986805;14.272545;0.3881349;-53.46797180175781;3.0
201805260730;0;182.4417;91.55166;305.06738904336436;31.074041;292.59402;289.6035;289.16443;-30.755627;-71.91141;170.17657;46.10785;12.265121;45.44381;92.57345;11.680715;11.849726;0.48272336;-94.55287170410156;6.0
201805260830;0;269.52963;119.64235;441.87863891982965;52.706657;296.5786;292.00818;291.41986;-40.35074;-66.97;237.4567;53.831486;32.07293;65.81087;95.57621;13.325537;13.960264;0.37939858;-34.52692413330078;7.0
201805260930;0;392.03076;160.98486;600.3645359480407;47.348873;299.4179;293.9124;293.05237;-46.94117;-66.55624;387.80905;77.27295;4.221718;83.71191;92.30576;13.510226;13.590862;0.37431255;-24.337989807128906;7.0
201805261030;3;273.37213;211.99426;499.14982034721584;13.783383;296.38968;296.8399;294.57178;-20.439127;-91.20962;265.90802;193.86067;7.464121;18.133593;121.284874;14.119504;13.846243;0.35123911;-16.169111251831055;4.0
201805261130;0;469.88864;157.107;682.5906607130759;55.595024;302.16498;296.1394;295.2788;-49.862232;-58.456623;453.1911;70.556625;16.69754;86.55036;95.82099;14.690047;14.709153;0.32453787;-15.675714492797852;8.0
201805261230;0;478.76404;153.13176;698.6895485202417;66.7937;303.993;297.21765;296.3882;-55.705727;-60.182095;446.7185;61.13187;32.045547;91.99989;99.16216;16.276894;15.888671;0.274895;-9.682278633117676;9.0
201805261330;3;379.75345;252.23102;652.5318409802254;20.547388;300.23465;301.09906;298.1787;-22.351957;-99.72749;361.44305;232.38197;18.310396;19.849043;123.826256;14.981242;13.939271;0.3230788;-10.354665756225586;4.0
201805261430;3;258.63275;125.13136;412.2621515911708;28.498018;300.59543;297.82657;296.90985;-36.07607;-70.1915;249.03877;81.80046;9.593994;43.330902;101.55765;13.300574;13.970329;0.3818513;-33.47698211669922;4.0
201805261530;3;135.12683;253.97931;389.0154346639277;-0.09070828;297.42462;301.61035;298.789;-0.25955182;-118.8173;128.52231;260.7523;6.6045237;-6.772982;239.84427;12.882748;12.371278;0.4133493;-23.164562225341797;3.0
201805261630;3;107.02237;80.02873;198.2683221499932;11.21722;297.8173;297.04648;296.39542;-19.804695;-68.39739;101.69859;64.52052;5.3237753;15.508206;109.3442;12.001464;12.570759;0.45760828;-95.03875732421875;4.0
