TIMESTAMP;TA;EA;VPD;PA;WS;WD;USTAR;SW_IN;SW_OUT;LW_IN;LW_OUT;NETRAD;G;H;LE;PPFD_IN;PPFD_OUT;CO2;FC;LE_C_ECC;LE_C_REA;LE_C_FVS
201909220530;14.86;11.0;5.887490512947348;100.36;0.8;275.8;0.162;0.0;0.0;311.25;383.49;-72.23;-16.31;-17.81;1.86;-9999;-9999;763.22;0.0379;0.11578308091927839;-9999;-9999
201909220630;16.48;11.200000000000001;7.534118246959382;100.39;1.5;286.5;0.3598;72.61;21.3;314.67;398.31;-32.33;-15.83;-37.18;4.32;-9999;-9999;757.08;0.0473;3.0220041093568675;5.336943698849598;1.774069981646741
201909220730;18.18;11.6;9.26060769805934;100.41;1.3;297.3;0.3255;208.16;51.65;319.81;417.09;59.24;-13.53;11.08;16.51;-9999;-9999;749.56;-0.1014;15.263594275169172;15.174850574456805;21.048150647019238
201909220830;20.92;12.3;12.435602780617401;100.46;1.0;332.0;0.3369;344.38;81.76;351.99;443.37;171.24;-6.02;96.13;52.28;-9999;-9999;739.24;-0.328;51.59697537692483;51.769528823628214;-9999
201909220930;21.47;12.5;13.08534009066868;100.46;0.9;336.5;0.287;302.51;64.09;365.28;442.97;160.73;1.34;24.62;34.97;-9999;-9999;731.73;-0.2381;34.356578386412174;34.370764464637894;48.579725386387985
201909221030;24.66;12.7;18.337236888416005;100.49;0.6;16.8;0.2742;605.75;128.89;339.71;479.09;337.48;5.37;131.75;93.75;-9999;-9999;720.25;-0.4638;92.22545751077087;92.57827927448442;88.71935190956269
201909221130;27.79;12.2;25.14903712999308;100.49;0.6;52.3;0.2748;830.91;167.22;343.81;510.59;496.92;15.09;207.53;133.53;-9999;-9999;707.19;-0.508;133.53;133.53;131.5800868139166
201909221230;29.8;12.3;29.669786501159603;100.43;0.6;17.2;0.3503;821.2;162.17;352.39;523.31;488.11;28.29;224.31;120.32;-9999;-9999;698.39;-0.4043;120.32;120.32;112.81597410831684
201909221330;30.67;12.9;31.219720462377282;100.37;1.4;272.0;0.431;763.64;151.32;357.11;521.41;448.01;33.02;236.05;116.8;-9999;-9999;696.08;-0.3502;112.52112341703577;111.41073750386141;109.0910405996574
201909221430;30.78;11.399999999999999;32.99827759375268;100.31;2.2;257.7;0.4972;639.87;133.91;350.6;511.36;345.2;37.56;213.12;92.87;-9999;-9999;695.14;-0.3071;89.037876013905;88.90657442595817;85.1741161267355
201909221530;30.09;10.600000000000001;32.07603758198675;100.3;2.5;278.8;0.5987;474.92;105.35;345.76;495.65;219.68;31.68;144.55;71.02;-9999;-9999;695.71;-0.2018;64.97634125264713;61.59763048238748;62.54489004622524
201909221630;27.85;11.5;25.980246333699434;100.31;2.5;277.2;0.5545;300.88;64.61;342.09;469.65;108.72;20.6;82.68;58.3;-9999;-9999;698.82;-0.1585;48.90245726645156;48.971532922756786;54.899270699030595
201909221730;25.08;11.899999999999999;19.925842772311565;100.29;2.5;276.4;0.5276;85.69;14.85;333.88;444.55;-39.83;11.71;15.78;38.6;-9999;-9999;704.02;-0.0956;18.114761233529972;12.30516241799741;35.23516998917423
201909221830;22.27;13.0;13.866995336486042;100.28;2.1;280.3;0.4884;0.0;0.0;335.21;428.18;-92.98;4.11;-44.81;11.96;-9999;-9999;708.3;0.0691;3.3096229763519034;-9999;-9999
201909221930;20.56;14.399999999999999;9.792908441591852;100.32;1.8;275.5;0.4085;0.0;0.0;327.01;419.11;-92.1;-1.14;-45.23;3.23;-9999;-9999;712.41;0.1003;-9999;-9999;-9999
201909222030;19.45;15.2;7.384781611632011;100.37;1.8;286.2;0.4195;0.0;0.0;325.61;413.18;-87.57;-4.14;-30.5;-4.47;-9999;-9999;715.99;0.0697;1.5782824274897629;-9999;-9999
201909222130;18.67;15.600000000000001;5.911629133246354;100.36;2.3;272.7;0.4345;0.0;0.0;320.37;409.49;-89.12;-6.39;-44.51;-1.1;-9999;-9999;718.68;0.1009;-9999;-9999;-9999
201909222230;18.08;15.9;4.829893375771698;100.38;1.9;278.5;0.3715;0.0;0.0;316.5;405.44;-88.93;-7.83;-41.7;-1.52;-9999;-9999;721.72;0.0935;-9999;-9999;-9999
201909222330;17.66;15.9;4.28871658569569;100.38;1.9;281.4;0.3727;0.0;0.0;312.31;402.7;-90.4;-9.22;-36.52;-3.41;-9999;-9999;723.32;0.0733;-9999;-9999;-9999
201909230030;16.92;15.9;3.365361312417475;100.37;1.3;287.2;0.2862;0.0;0.0;306.51;397.26;-90.75;-10.17;-28.91;-1.65;-9999;-9999;725.82;0.0467;-9999;-9999;-9999
201909230130;16.18;15.700000000000001;2.6793322779657576;100.35;1.2;267.4;0.2315;0.0;0.0;303.4;393.19;-89.8;-11.38;-31.27;-4.19;-9999;-9999;727.91;0.0583;-9999;-9999;-9999
201909230230;16.12;15.5;2.8090883792637023;100.33;1.3;288.8;0.3061;0.0;0.0;305.14;392.82;-87.68;-12.43;-38.88;-2.59;-9999;-9999;729.47;0.0741;-9999;-9999;-9999
201909230330;15.51;15.1;2.508231295481794;100.35;1.2;282.5;0.2586;0.0;0.0;308.22;390.36;-82.14;-13.01;-20.28;-4.34;-9999;-9999;732.84;0.0215;1.3698792272256772;-9999;-9999
201909230430;15.73;15.0;2.858229603298156;100.36;1.8;273.9;0.3669;0.0;0.0;306.67;392.17;-85.5;-13.44;-39.71;-1.22;-9999;-9999;733.35;0.0856;-9999;-9999;-9999
201909230530;14.98;14.8;2.218562419564698;100.42;1.4;288.5;0.3216;0.0;0.0;304.04;388.24;-84.2;-13.58;-41.02;-2.81;-9999;-9999;739.7;0.0923;-9999;-9999;-9999
201909230630;14.9;14.6;2.3310821077888146;100.49;0.8;292.8;0.2536;65.34;19.99;303.36;390.37;-41.67;-13.99;-19.41;-1.77;-9999;-9999;742.52;0.0152;-4.503312189810198;-4.743109324405825;-4.8058987206224195
201909230730;17.6;14.9;5.212427905974588;100.56;1.5;294.9;0.4032;239.87;64.11;305.49;413.84;67.41;-12.89;13.6;15.7;-9999;-9999;735.38;-0.1148;14.058049137565396;14.095063916495024;10.583189562264518
201909230830;20.34;14.9;8.966428848847892;100.66;1.6;297.0;0.483;434.06;107.73;313.28;442.51;197.1;-6.3;106.1;49.97;-9999;-9999;724.43;-0.304;44.89262199875516;44.18716253960497;43.56061674946095
201909230930;23.55;13.799999999999999;15.234824492831462;100.71;1.8;329.7;0.5979;610.61;137.56;322.3;468.94;326.41;3.13;158.05;99.55;-9999;-9999;716.89;-0.4181;94.41142779985427;94.2941222200005;104.71423716224471
201909231030;26.56;13.200000000000001;21.546273000423007;100.69;1.6;335.7;0.5674;742.59;159.93;332.56;496.74;418.49;12.16;193.5;80.79;-9999;-9999;707.57;-0.3611;77.24079428570863;77.14429532201694;78.56084858176342
201909231130;29.43;12.6;28.483535255329954;100.68;1.1;315.8;0.4661;811.32;164.2;345.27;520.4;471.99;21.42;271.6;94.2;-9999;-9999;701.21;-0.3611;87.76025979629101;86.54257040537912;88.02618110325673
201909231230;31.34;10.5;35.34030919824139;100.63;1.0;68.1;0.5205;823.6;163.91;347.84;530.73;476.8;31.58;265.36;84.94;-9999;-9999;699.39;-0.27;72.19664252308365;68.79755856800332;66.61248555407266
201909231330;32.62;8.2;41.09070785466187;100.61;1.6;55.7;0.5145;769.73;156.9;345.43;535.87;422.39;33.77;271.33;142.61;-9999;-9999;695.45;-0.2411;131.5566088015799;130.74156065041515;116.52062229805155
201909231430;33.02;7.0;43.41438108625486;100.6;2.0;46.9;0.5586;648.23;138.75;344.21;529.8;323.88;38.46;261.55;102.26;-9999;-9999;694.9;-0.2435;94.4800505563989;94.35361940797091;81.0385575682381
201909231530;33.04;5.2;45.271145980067224;100.59;1.9;55.6;0.5042;480.67;109.22;336.22;516.25;191.43;33.65;153.86;82.28;-9999;-9999;695.6;-0.1648;67.67301923479577;67.17407425593093;65.56016439908207
201909231630;32.33;4.3;44.18975577820353;100.57;1.6;63.0;0.3629;281.88;61.63;332.24;491.05;61.44;21.73;46.49;72.97;-9999;-9999;697.74;-0.0834;59.07639936062893;60.82914995738031;47.394254767890395
201909231730;29.96;6.2;36.15816981724433;100.56;0.7;346.5;0.2581;86.2;15.05;334.34;460.0;-54.52;12.76;-22.12;41.27;-9999;-9999;704.94;-0.034;18.145899541397863;29.45609531398613;48.486527362459704
201909231830;26.76;11.200000000000001;23.958365244664243;100.59;1.8;273.7;0.3215;0.0;0.0;335.96;447.88;-111.92;5.24;-71.69;37.85;-9999;-9999;707.36;0.0852;7.127278012015901;-9999;-9999
201909231930;25.35;11.299999999999999;21.042013936604704;100.63;1.6;278.8;0.3152;0.0;0.0;330.74;439.08;-108.34;1.06;-65.5;26.63;-9999;-9999;711.33;0.1128;1.654556350407808;-9999;-9999
201909232030;23.51;11.299999999999999;17.664828917247867;100.66;1.3;269.5;0.2369;0.0;0.0;329.61;428.78;-99.17;-2.04;-47.4;4.57;-9999;-9999;718.58;0.0913;0.36684208602601803;-9999;-9999
201909232130;22.45;11.5;15.663002813282368;100.69;1.4;284.2;0.2332;0.0;0.0;327.19;422.86;-95.68;-4.73;-33.37;1.78;-9999;-9999;722.65;0.034;0.035505516811244385;0.0;-9999
201909232230;21.56;11.6;14.126797642494958;100.7;1.5;274.7;0.2533;0.0;0.0;324.83;419.59;-94.76;-6.39;-41.91;3.04;-9999;-9999;726.89;0.0693;0.3543168542657803;-9999;-9999
201909232330;20.22;11.6;12.089983525669359;100.69;1.1;272.4;0.2315;0.0;0.0;321.31;412.56;-91.25;-7.78;-45.04;3.48;-9999;-9999;734.0;0.0781;0.3683155227291516;-9999;-9999
201909240030;19.93;11.6;11.668291220643697;100.7;1.5;281.0;0.3055;0.0;0.0;319.12;411.47;-92.35;-9.06;-44.1;3.32;-9999;-9999;735.26;0.0767;0.147752641050928;0.0;-9999
201909240130;19.1;11.5;10.597562403553962;100.72;1.1;283.6;0.2254;0.0;0.0;315.97;404.74;-88.77;-10.1;-49.43;4.6;-9999;-9999;740.3;0.0958;0.1149387491796696;0.0;-9999
201909240230;18.25;11.5;9.45253795616534;100.69;1.3;287.3;0.2645;0.0;0.0;314.39;402.27;-87.88;-11.11;-39.68;1.32;-9999;-9999;744.12;0.0608;0.017014646475217752;0.0;-9999
201909240330;18.59;11.299999999999999;10.10413666881051;100.69;1.7;280.5;0.3323;0.0;0.0;312.93;404.7;-91.77;-11.92;-46.73;2.81;-9999;-9999;745.16;0.0742;0.10550036034979962;0.0;-9999
201909240430;18.16;11.100000000000001;9.734407068810398;100.69;1.8;282.2;0.3921;0.0;0.0;309.19;403.17;-93.98;-12.06;-57.42;2.97;-9999;-9999;747.61;0.105;0.35965378886171145;-9999;-9999
201909240530;17.43;11.100000000000001;8.797650405207907;100.72;1.7;291.0;0.4707;0.0;0.0;307.71;399.82;-92.11;-12.37;-47.68;2.12;-9999;-9999;754.16;0.0672;0.09996483966143252;-9999;-9999
201909240630;17.74;11.0;9.29083025735147;100.76;1.8;290.6;0.4501;64.28;19.28;310.77;404.49;-48.73;-12.76;-42.12;5.87;-9999;-9999;755.25;0.0599;3.4100289240677353;3.230992440502826;7.353615266335064
201909240730;20.25;11.0;12.733987208737194;100.8;1.5;309.0;0.4502;238.61;63.55;315.25;427.9;62.41;-11.48;14.92;23.05;-9999;-9999;746.37;-0.141;20.670199176274377;20.71232772843413;22.54144637637273
201909240830;23.65;11.0;18.210461985182032;100.84;1.6;322.3;0.4836;431.43;106.13;324.0;460.97;188.33;-4.47;74.55;50.96;-9999;-9999;732.54;-0.2301;48.095269105285276;48.67029709476088;49.52690016497783
201909240930;27.23;10.3;25.843644520732052;100.84;1.8;327.2;0.5375;606.94;135.06;335.42;490.47;316.83;5.04;150.59;80.89;-9999;-9999;719.0;-0.3003;77.06637541005897;77.24357809859262;76.7459231621431
201909241030;31.04;9.7;35.36279322601008;100.79;1.7;329.3;0.5046;734.52;155.27;351.74;522.11;408.88;14.81;162.79;97.75;-9999;-9999;705.24;-0.2788;93.69525352275204;94.37085761999927;92.22346286160152
201909241130;35.01;9.5;46.842835296776755;100.72;1.4;329.9;0.4769;806.95;159.35;366.58;549.71;464.48;24.54;223.35;128.15;-9999;-9999;692.01;-0.2755;116.20168275577666;116.3239172980988;110.3830746253591
201909241230;37.05;8.7;54.341293462745;100.64;1.2;318.5;0.4523;811.93;156.81;374.47;561.24;468.35;35.59;202.17;135.85;-9999;-9999;685.73;-0.2167;124.40930329257206;124.05575432607147;117.24480784825992
201909241330;38.6;8.5;60.08379275935198;100.54;0.6;306.0;0.3354;749.28;147.48;381.6;566.05;417.36;39.18;175.56;148.27;-9999;-9999;680.46;-0.1797;144.1534678381272;144.8770693371757;117.04188698517133
201909241430;39.03;8.8;61.39446903469478;100.43;1.4;302.4;0.4109;628.19;131.16;387.33;560.17;324.18;44.87;141.39;148.38;-9999;-9999;678.03;-0.1483;135.98727750255094;138.5084105339194;-9999
201909241530;39.24;9.1;61.89294961601015;100.34;1.1;308.3;0.3727;458.44;101.76;389.72;549.52;196.88;40.33;81.29;121.76;-9999;-9999;677.22;-0.0908;102.01667839629141;104.4919342459902;-9999
